times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
3	False	snowyspirit	snowyspirit:ginger (c:crops/ginger, seasonal — winter biome)	season-gated input → Create/magic	magic	M-16	ACCEPT	{'ACCEPT': 3}	Ginger, harvestable only in winter, functions as a seasonal reagent for an Ars Nouveau imbuement or Iron's Spellbooks ca
3	False	snowyspirit	snowyspirit:eggnog	vinery:wine_fermentation (or create:mixing)	create	M-12	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	eggnog brewed at scale routes through a Create Mixer (milk + eggs + ginger extract at mixing ratios), pairing the festiv
2	False	snowyspirit	snowyspirit:gingerbread_golem	occultism:ritual / bountiful bounty board	magic	M-02	REJECT	{'REJECT': 2, 'ACCEPT': 1}	the gingerbread golem is a cute holiday mob but routing it as a ritual reagent source is thematically whimsical-in-a-bad
2	True	snowyspirit	ginger (seasonal/winter-flavored crop)	season-gated input → Create/cooking method	survival	M-16	ACCEPT	{'ACCEPT': 2}	ginger is a winter/cold-biome crop — tie its availability to the Serene Seasons winter loop so it's a seasonal reagent f
2	True	snowyspirit	sled	aeronautics tie	aeronautics		REJECT	{'REJECT': 2}	no-motif; bespoke snow-vehicle entity, no link to Create Aeronautics physics ships; weak flavour overlap only.
2	True	snowyspirit	snowyspirit ginger as a Serene Seasons winter-gated crop	season-gated input → cooking method	survival	M-16	ACCEPT	{'ACCEPT': 2}	ginger as a cold-season specialty crop feeding seasonal recipes — leans into the seasons lever the pack wants more of
2	False	snowyspirit	snowyspirit candy_cane / gumdrop blocks (deco)	create:crushing	create	M-04	REJECT	{'REJECT': 2}	crushing candy deco back to sugar gravel is technically possible but semantically odd — candy blocks are a niche constru
2	False	snowyspirit	snowyspirit:eggnog	vinery:apple_fermenting (or alcohol_industry:alcohol_boiling)	survival	M-35	ACCEPT	{'ACCEPT': 2}	eggnog/nog aged/fermented in a barrel is a classic; ties the winter drink into the maturation/brewing chain (M-35 aging 
2	False	snowyspirit	snowyspirit:sled	create:mechanical_crafting	create	M-05	ACCEPT	{'ACCEPT': 1, 'REJECT': 1}	a sled with moving parts reads as light Create fabrication — mechanical_crafting for the curved runners is a one-step ga
1	False	snowyspirit	snowyspirit:ginger (c:crops/ginger)	ars_nouveau:imbuement	magic	M-10	REJECT	{'REJECT': 1}	ginger as an arcane infusion reagent is a stretch — there is no magical tradition in this pack (Ars/Occultism/Iron's) th
1	False	snowyspirit	gingerbread / candy_cane blocks	create:crushing	create	M-04	REJECT	{'REJECT': 1}	crushing candy into sugar dust is cosmetically fun but gingerbread/candy are food-palette items, not stone/metal deco — 
1	False	snowyspirit	snowyspirit:eggnog	Serene Seasons / Enhanced Celestials lunar event	magic	M-22	REJECT	{'REJECT': 1}	Eggnog has no magical resonance — it's a dairy/alcohol drink, not a ritual component. Applying a lunar-event gate to egg
1	False	snowyspirit	ginger crop	farmersdelight:cutting (mortar/knife)	survival	M-12	ACCEPT	{'ACCEPT': 1}	the Cutting Board minces ginger for cooking recipes, stitching the winter crop into Farmer's Delight's food chain.
1	False	snowyspirit	snowyspirit:gingerbread_cookie	ars_nouveau:imbuement or occultism:spirit_fire	magic	M-10	REJECT	{'REJECT': 1}	A gingerbread cookie as a magic infusion catalyst is thematically nonsensical — there is no coherent reason a holiday co
1	False	snowyspirit	snowyspirit ginger crop (c:item/crops/ginger, c:block/crops/ginger)	create:milling	create	M-12	ACCEPT	{'ACCEPT': 1}	ginger root milled into ground ginger spice — a Create mill produces a cooking ingredient that feeds Farmer's Delight/Ex
1	False	snowyspirit	snowyspirit eggnog / gingerbread_cookie	farmersdelight:cooking or extradelight:oven	survival	M-12	ACCEPT	{'ACCEPT': 1}	eggnog and gingerbread cookies cover the sugar/grain diet groups — folding festive foods into the diet system's ongoing 
1	False	snowyspirit	snowyspirit sled (winter traversal item)	aeronautics analogy	aeronautics	M-23	REJECT	{'REJECT': 1}	the sled is a ground-snow vehicle with no connection to airships/flight; M-23 is about structural alloy for airframes; t
1	False	snowyspirit	ginger crop (c:crops/ginger)	farmersdelight:cutting (ginger→ginger powder/slice)	survival	M-12	REJECT	{'REJECT': 1}	both endpoints are survival (farmersdelight is survival-anchored); this stays within one pillar and doesn't earn a new a
1	False	snowyspirit	ginger/eggnog as Serene Seasons winter-only food items	season-gated input → Create/magic recipe	create	M-16	ACCEPT	{'ACCEPT': 1}	ginger is only harvestable in non-frozen seasons (Serene Seasons); milling it in winter requires a stored stock, creatin
1	False	snowyspirit	snowyspirit sled (terrain vehicle)	aeronautics logistics route	aeronautics	M-31	REJECT	{'REJECT': 1}	the sled is a low-tech downhill toy; calling it "aeronautics logistics" is a stretch — it doesn't use any Create Aeronau
1	False	snowyspirit	snowyspirit:eggnog / gingerbread_cookie (food)	farmersdelight:cooking — add ginger as a cooking ingredient for a seasonal dish recipe	survival	M-12	ACCEPT	{'ACCEPT': 1}	gingerbread cookies and eggnog belong in the Farmer's Delight recipe web naturally; the seasonal crop feeds the survival
1	False	snowyspirit	snowyspirit:eggnog	vinery:wine_fermentation or alcohol_industry:alcohol_boiling	create	M-35	ACCEPT	{'ACCEPT': 1}	eggnog must be aged/matured (sit cold) to hit the premium variant — a winter-seasonal maturation commodity that rewards 
1	False	snowyspirit	snowyspirit:sled (transport item)	aeronautics weave	aeronautics	M-31	REJECT	{'REJECT': 1}	the sled is a low-tech snow-terrain traversal toy, not a logistics vehicle in the aeronautics sense; forcing it into the
1	False	snowyspirit	snowyspirit:eggnog / gingerbread_cookie	Serene Seasons winter gate	survival	M-16	ACCEPT	{'ACCEPT': 1}	ginger only crops in autumn/winter under Serene Seasons, so the seasonal reagent is naturally scoped — the Create spice-
1	False	snowyspirit	snowyspirit:candy_cane / gumdrop blocks (loot=yes)	loot-seed	economy	M-34	REJECT	{'REJECT': 1}	candy decor is festive flavor, not a combat-supply context; M-34 is for boss/danger drops farmed by a combat specialist;
1	False	snowyspirit	snowyspirit gingerbread/gumdrop decor blocks	bountiful Decree objectives	economy	M-26	REJECT	{'REJECT': 1}	decor blocks as bounty objectives is implausible demand — nobody consumes gingerbread bricks as a repeating sink; M-26 r
1	False	snowyspirit	eggnog / gingerbread_cookie	farmersdelight:cooking or extradelight:oven	create	M-12	ACCEPT	{'ACCEPT': 1}	eggnog (eggs + milk + ginger sugar) is a multi-ingredient winter drink that benefits from FD/ExtraDelight cooking chains
1	False	snowyspirit	gingerbread building set (seasonal decoration)	emergent trade	economy	M-33	REJECT	{'REJECT': 1}	"seasonal deco is sellable" is ambient M-09 endpoint; no demand-gating mechanism; reject
1	False	snowyspirit	snowyspirit:gingerbread_golem (a mob)	occultism:spirit_fire	magic	M-11	REJECT	{'REJECT': 1}	the gingerbread golem is a friendly/whimsical creature — feeding it to a dark-ritual spirit fire is a significant tone c
1	False	snowyspirit	snowyspirit:gingerbread_cookie / gingerbread goods (c:foods/cookie)	create:mixing / extradelight:mixing_bowl	survival	M-16	ACCEPT	{'ACCEPT': 1}	gingerbread recipes call for seasonal ginger (sparse-jungle/winter-biome crop) — winter is the only time stocks are repl
1	False	snowyspirit	snowyspirit:candy_cane_block / gingerbread deco	create:crushing	create	M-04	REJECT	{'REJECT': 1}	M-04 covers metal/stone deco → raw material + XP nugget; food-material decorative blocks (candy, gingerbread) produce no
1	False	snowyspirit	snowyspirit:gingerbread (seasonal winter food/construction material)	minecolonies provisioning	economy	M-28	ACCEPT	{'ACCEPT': 1}	colony villagers celebrating winter (event-placed wreaths + presents) are a natural hook for colony provisioning of seas
1	False	snowyspirit	snowyspirit:ginger (spawns in sparse jungle / cold biomes)	regional ore-gen + recipe input	economy	M-30	ACCEPT	{'ACCEPT': 1}	Players without cold-climate or sparse-jungle access must buy ginger from those who have it — the crop's biome restricti
1	False	snowyspirit	snowyspirit:eggnog	food consumption (survival pressure)	survival	M-26	ACCEPT	{'ACCEPT': 1}	Winter-only eggnog creates a recurring seasonal consumption demand — players drink it for warmth/buffs in winter, pullin
1	False	snowyspirit	snowyspirit:gingerbread_golem drops	loot-seed	create	M-02	REJECT	{'REJECT': 1}	Gingerbread golem is a festive cosmetic mob, not a real combat encounter; its drops would be trivial (cookie-level items
1	False	snowyspirit	snowyspirit:gingerbread_cookie / snowyspirit:eggnog	minecolonies colony hut request (Tavern/Cook hut)	economy	M-28	ACCEPT	{'ACCEPT': 1}	the colony tavern keeper stocks the winter menu — gingerbread and eggnog go on the colony request board, making the snow
