times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
4	True	bakery	finished cakes/tarts/cupcakes	numismatics sell (or MineColonies food supply)	economy	M-09	ACCEPT	{'ACCEPT': 4}	high-effort baked luxuries are prime sell-goods for a baker specialist (or feed a colony)
4	True	beachparty	beachparty:coconut_cocktail / cocoa_cocktail / honey_cocktail / melon_cocktail	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	cocktails are the quintessential luxury trade good — a coastal beachparty player sells exotic drinks to the server; trop
4	False	betterdungeons	dungeon chest loot tables	loot-table seeding (datapack edit, not recipe routing)	economy	M-14	ACCEPT	{'ACCEPT': 6}	bounty boards pay coin for clearing a YUNG's dungeon type; seed a coin pouch or unique sellable relic into its loot tabl
4	True	brazil_legends	amber_shard / amber_pearl	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	amber is a natural sellable curio — a luxury trade good for the economy pillar
4	False	chefsdelight	Cook/Chef villager trades (FD meals)	numismatics coin price config / KubeJS	economy	M-09	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	Rewiring the Cook/Chef trades to pay and cost numismatics coin pulls village food commerce into the pack's actual curren
4	False	cold_sweat	cold_sweat:goat_fur_chestplate / cold_sweat:chameleon_chestplate (insulated armor)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	a crew heading into tundra or nether pays for pre-insulated armor from the team's smith; insulation tier turns survival 
4	False	companions	companions:copper_coin / nether_coin / end_coin	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	bridging the Companions coins into Numismatics as collectible trade goods defuses the two-currency tension without delet
4	False	create_confectionery	create_confectionery:bar_of_black_chocolate / bar_of_ruby_chocolate / candy items (multi-step processed luxury goods)	numismatics sell / trade	economy	M-09	ACCEPT	{'ACCEPT': 4}	A chocolate factory running Create mixers and presses turns cocoa beans into sellable confections — the finished bars ar
4	False	createimmersivetacz	createimmersivetacz bulk ammo (twelve_gauge_shell, casings)	numismatics sell	economy	M-09	REJECT	{'ACCEPT': 1, 'REJECT': 3}	mass-produced ammunition is a consumable trade good — the arms-specialist player sells rounds to the combat players who 
4	False	endrem	endrem (loot=yes, eyes seeded into structure chests)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 4}	bounty boards can pay coin for rare eyes turned in — exploration and boss-hunting pay literal dividends, bridging the En
4	False	exposure	exposure:aged_photograph	supplementaries:antique_book or recipe (frame + aged photo → signed antique)	economy	M-09	REJECT	{'REJECT': 3, 'ACCEPT': 1}	the aged photograph path is too close to the base M-09 sell-good route and is a flavour sub-detail, not a new pillar con
4	False	formations	formations generated structures (altars, cabins, ruins, campsites)	loot-seed	economy	M-14	REJECT	{'ACCEPT': 1, 'REJECT': 3}	structures are the natural delivery mechanism for loot that feeds the bounty board — a ruin altar seeding coin or magic 
4	False	friendsandfoes	friendsandfoes:crab_claw / Wildfire drops	numismatics bounty board	economy	M-14	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	bounties for mob-vote monsters (crab claws, wildfire cores) fit the exploration→economy path; players hunt themed mobs a
4	False	immersive_armors	immersive_armors:emerald_chestplate set	numismatics sell	economy	M-09	REJECT	{'REJECT': 4}	Armor sells thinly — the dossier explicitly flags this. Players keep combat gear; an emerald set as a luxury trade good 
4	False	kobolds	kobolds (Prospector enchant / redstone trade goods)	M-21 trade-seam	economy	M-21	REJECT	{'REJECT': 4}	M-21 is provisional (maintainer leans no); kobolds already anchor economy via their own emerald-trade system — adding a 
4	False	kobolds	kobolds structures / loot tables	loot-seed	economy	M-14	REJECT	{'REJECT': 2, 'ACCEPT': 2}	kobolds already anchor economy via emerald trading — the direct trade IS the economy link; adding coin loot on top is re
4	False	modulargolems	modulargolems soldier golem (combat construct)	numismatics sell / M-09	economy	M-09	REJECT	{'REJECT': 4}	Selling autonomous combat golems as trade goods doesn't fit the pack's player-run economy ethos (the 10-player group use
4	True	naturalist	cooked venison / bushmeat	numismatics sell	economy	M-09	REJECT	{'ACCEPT': 1, 'REJECT': 3}	a butcher's renewable meat is a sellable food good — light coin source, sized to an everyday item.
4	False	rechiseled	rechiseled decorative stone variants (e.g. polished andesite tiles, granite bricks)	numismatics sell/trade	economy	M-09	REJECT	{'REJECT': 4}	decorative blocks as trade goods is even thinner than furniture — they have no inherent scarcity, any player can chisel 
4	False	rechiseledcreate	rechiseledcreate variants (window blocks)	numismatics sell	economy	M-09	REJECT	{'REJECT': 3, 'ACCEPT': 2}	machined-glass window panes as trade goods — same weakness as mcwwindows: passive deco doesn't sustain ongoing demand; M
4	False	rottencreatures	rottencreatures mob heads (decorative)	numismatics sell / M-14 bounty board	economy	M-14	ACCEPT	{'ACCEPT': 4}	Unique mob heads (Dead Beard pirate captain, Undead Miner tiers) posted on a bounty board pays coin — themed kills becom
4	False	rottencreatures	rottencreatures:treasure_chest (loot table)	loot-seed (seed Numismatics coin or economy-relevant drops into the Dead Beard / Undead Miner chest loot tables)	economy	M-14	ACCEPT	{'ACCEPT': 4}	a pirate captain's treasure chest paying out actual currency — players expect coin in a treasure chest; this writes itse
4	False	smokeleafindustries	smokeleafindustries:*_extract / *_gummy (refined strain products)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	The mod ships its own dealer/stoner villager trades, proving the sell-loop concept natively; formalizing refined extract
4	False	snowyspirit	snowyspirit:eggnog / candy_cane / gingerbread_cookie	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 3, 'REJECT': 1}	Seasonal luxury foods available only in winter (Serene Seasons) become a time-limited trade good — a spice merchant in a
4	False	t_and_t	village / fort structure loot (chest items) + structure villagers	numismatics trade / sell economy seed	economy	M-21	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	the 16 biome-specific village variants are natural trade hubs — seeding their chest loot and resident villager trades to
4	False	trailandtales_delight	trailandtales_delight outputs (luxury drinks/pies)	bare sell to Numismatics	economy	M-09	REJECT	{'REJECT': 4}	ambient endpoint only — "it's sellable" is not a weave; M-09 retired. Economy link above (M-28 colony) captures the dema
4	False	valarian_conquest	faction mercenary hire / citizen recruitment	numismatics coin payment	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 2}	hiring a mercenary or swearing allegiance to a faction costs real coin — combat and colony-building have a price tag in 
3	False	aeronautics	aeronautics:levitite_blend (bulk zinc-gated mixing output)	numismatics sell (M-09 — levitite blend as a crafted commodity the specialist mints/sells; or M-08 if framed as processed-metal → coin)	economy	M-09	ACCEPT	{'ACCEPT': 3}	levitite blend is the pack's lift material — every builder who wants to fly needs it, and only Create specialists with z
3	False	aeronautics	offroad:tire / offroad:small_tire / offroad:large_tire (dyeable rubber tires)	numismatics trade	economy	M-09	REJECT	{'REJECT': 3}	tires are drivetrain components, not luxury consumables; while cosmetically dyeable, the M-09 hook is weakest here (a pl
3	False	aeronautics_dyeable_components	dyed levitite / dyed tire	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 3}	colored levitite is pure cosmetic — making it a sellable trade good feels arbitrary (who buys colored airship blocks as 
3	False	alcohol_industry	finished liquors (beer/vodka/whiskey/tequila)	trade (numismatics sell listing / player shop)	economy	M-09	ACCEPT	{'ACCEPT': 3}	a player runs a distillery, bottles whiskey, and sells it at market — industrial spirits are the definitive luxury good
3	False	alcohol_industry	alcohol_industry beer / vodka / whiskey / tequila (bottled)	numismatics sell	economy	M-09	REJECT	{'ACCEPT': 1, 'REJECT': 2}	a bottle of Create-distilled whiskey is the archetypal luxury trade good — effort-intensive (Create mixing → boiling → b
3	False	betterdungeons	betterdungeons dungeon chest loot (Catacombs / Undead Fortress / Spider Cave)	numismatics loot-table seed	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	seeding dungeon chests with Numismatics coins makes dungeons a physical economy anchor — adventurers bring coin back fro
3	False	born_in_chaos_v1	born_in_chaos_v1 combat drops	bountiful board → numismatics payout	economy	M-14	REJECT	{'REJECT': 2, 'ACCEPT': 1}	functional as a standalone but weaker than the magic-use chain — M-02/M-11/M-15 give the drops identity first; M-14 alon
3	False	brazil_legends	brazil_legends:amber_pearl (luxury curio)	numismatics sell/trade	economy	M-09	REJECT	{'REJECT': 3}	amber_shard already lands magic via M-10; adding a parallel economy row on amber_pearl thins the weave without meaningfu
3	False	charta	charta:card_table / dealer_table (social gameplay furniture, loot=yes)	loot-seed (M-14 bounty→drop economy — card tables or chest loot seeded with Numismatics coin so winning/finding a card parlor yields currency; fits the gambling-den flavor perfectly)	economy	M-14	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	the house pays out in hard coin; the card table is where the economy flows
3	False	chefsdelight	Farmer's Delight feasts sold by Chef	numismatics:luxury pricing	economy	M-09	ACCEPT	{'ACCEPT': 3}	a Roast Chicken or Honey Glazed Ham sold by the colony Chef is a high-effort luxury good — pricing it in coin (not emera
3	True	cold_sweat	insulated armor (goat_fur / chameleon / hoglin sets)	numismatics sell	economy	M-09	REJECT	{'ACCEPT': 1, 'REJECT': 2}	Climate-hardened gear for harsh-biome expeditions is exactly the kind of survivalist luxury good traders pay premium for
3	False	comforts	comforts:sleeping_bag_* (exploration-adjacent)	loot-seed	economy	M-09	REJECT	{'REJECT': 3}	selling a sleeping bag as a luxury good is thematically possible but weakly motivated — a sleeping bag is a cheap craft 
3	False	companions	companions boss drop — relic_gold (Sacred Pontiff, endgame)	numismatics vendor price (M-09 luxury) or boss-key gate (M-15)	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	the relic the Pontiff guards is what the bankers want — killing the boss opens the premium coin market
3	False	create_better_villagers	Create-parts villager trades	villager trade → numismatics	economy	M-21	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	Andesite/Brass/Copper Workers accept coins instead of emeralds, pulling Create parts directly into the pack's Numismatic
3	False	create_central_kitchen	automated finished feast output (e.g. sequenced-assembly sandwiches/pies produced at scale)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 3}	players who invest in a full Create kitchen contraption can sell mass-produced feast dishes as premium goods — automatio
3	False	create_cheese	create_cheese:cheddar / brie / gouda / aged cheeses	numismatics sell / trade config	economy	M-09	ACCEPT	{'ACCEPT': 3}	an aged cheese takes real time and Create machinery; selling it for coin is the natural luxury-trade payoff
3	True	create_cheese	aged cheese (brie/gouda/cheddar/etc.)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	a player who ran the Cheese Cellar for a week of maturing time has a luxury good nobody else can rush — of course it sel
3	False	create_confectionery	create_confectionery:bar_of_ruby_chocolate / bar_of_black_chocolate (multi-step luxury)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	chocolate is a multi-step Create chain (crush cocoa → butter → mix → mold); a priced bar at a Trading Floor is a natural
3	False	create_enchantment_industry	create_enchantment_industry enchanted book output	numismatics sell	economy	M-09	REJECT	{'REJECT': 2, 'ACCEPT': 1}	automated enchanted goods are already naturally sellable under any Numismatics config; this is a play-pattern, not an au
3	False	createaddition	createaddition:biomass / seed_oil	M-09 luxury good→coin — processed bio-fuels as a sellable commodity	economy	M-09	REJECT	{'REJECT': 2, 'ACCEPT': 1}	biomass/seed_oil are industrial fuels, not luxury goods; M-09 is for high-effort consumables (wine, cheese, baked goods)
3	False	createbigcannons	createbigcannons:big_cartridge / shells (finished munitions)	numismatics sell (luxury good→coin)	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	Finished cartridges/shells are high-effort processed goods (multi-step foundry + assembly chain); pricing them as sell-g
3	False	createblockchain	createblockchain:piggy_bank chest loot	loot-seed	economy	M-14	REJECT	{'REJECT': 3}	piggy banks already scatter coin loot in chests by default — seeding this is the mod's own mechanic, not a weave the pac
3	True	createfood	finished dishes (pizzas/cakes/ice cream)	numismatics sell / price	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	a high-effort plated dish off the Create cooking line is the baker's sellable trade good
3	True	createimmersivetacz	bulk ammo (twelve_gauge_shell / rounds)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 2, 'REJECT': 1}	an arms-dealer specialist mass-produces ammo on a Create line and sells crates of rounds for coin
3	False	createimmersivetacz	createimmersivetacz ammo as bounty-target	bountiful board	economy	M-14	REJECT	{'REJECT': 2, 'ACCEPT': 1}	"Turn in ammo for coin" inverts the ammo economy — ammo is a consumable to be spent, not a bounty collectible. The bount
3	False	createmechanicalcompanion	createmechanicalcompanion:mechanical_wolf_link (wearable companion-summoner)	numismatics — selling or commissioning a mechanical pet as a luxury trade good	economy	M-09	REJECT	{'REJECT': 3}	M-09 is for *consumable* luxury goods (wine, cheese, processed food). A durable endgame companion item is not consumed i
3	False	ctov	ctov villager trade pools	trade	economy	M-21	REJECT	{'ACCEPT': 1, 'REJECT': 2}	CTOV's biome-variant villages each carry themed traders; a villager who accepts coin (Numismatics) for goods or vice-ver
